numcol;namecol
municipio;municipio
columna_40;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2010;
columna_41;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2010;
columna_42;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2009;
columna_43;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2009;
columna_44;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2009;
columna_45;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2009;
columna_46;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2008;
columna_47;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2008;
columna_48;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2008;
columna_49;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2008;
columna_50;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2007;
columna_51;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2007;
columna_52;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2007;
columna_53;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2007;
columna_54;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2006;
columna_55;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2006;
columna_56;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2006;
columna_57;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2006;
columna_58;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2005;
columna_59;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2005;
columna_60;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2005;
columna_61;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2005;
columna_62;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2004;
columna_63;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2004;
columna_64;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2004;
columna_65;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;2. Evolución del número total de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2004;
columna_66;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2020;
columna_67;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2019;
columna_68;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2019;
columna_69;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2019;
columna_70;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2019;
columna_71;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2018;
columna_72;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2018;
columna_73;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2018;
columna_74;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2018;
columna_75;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2017;
columna_76;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2017;
columna_77;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2017;
columna_78;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2017;
columna_79;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2016;
columna_80;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2016;
columna_81;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2016;
columna_82;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2016;
columna_83;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2015;
columna_84;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2015;
columna_85;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2015;
columna_86;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2015;
columna_87;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2014;
columna_88;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2014;
columna_89;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2014;
columna_90;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2014;
columna_91;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2013;
columna_92;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2013;
columna_93;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2013;
columna_94;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2013;
columna_95;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2012;
columna_96;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2012;
columna_97;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2012;
columna_98;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2012;
columna_99;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2011;
columna_100;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2011;
columna_101;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2011;
columna_102;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2011;
columna_103;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2010;
columna_104;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2010;
columna_105;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2010;
columna_106;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2010;
columna_107;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2009;
columna_108;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2009;
columna_109;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2009;
columna_110;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2009;
columna_111;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2008;
columna_112;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2008;
columna_113;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2008;
columna_114;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2008;
columna_115;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2007;
columna_116;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2007;
columna_117;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2007;
columna_118;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2007;
columna_119;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2006;
columna_120;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2006;
columna_121;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2006;
columna_122;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2006;
columna_123;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2005;
columna_124;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2005;
columna_125;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2005;
columna_126;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2005;
columna_127;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2004;
columna_128;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2004;
columna_129;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2004;
columna_130;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;3. Vivienda nueva. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2004;
columna_131;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2020;
columna_132;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2019;
columna_133;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2019;
columna_134;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2019;
columna_135;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2019;
columna_136;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2018;
columna_137;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2018;
columna_138;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2018;
columna_139;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2018;
columna_140;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2017;
columna_141;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2017;
columna_142;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2017;
columna_143;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2017;
columna_144;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2016;
columna_145;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2016;
columna_146;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).II Trimestre 2016;
columna_147;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).I Trimestre 2016;
columna_148;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).IV Trimestre 2015;
columna_149;Actividad Notarial;TRANSACCIONES INMOBILIARIAS;4. Vivienda de segunda mano. Evolución del número de transacciones inmobiliarias según municipios, por tipo de vivienda (libre/protegida).III Trimestre 2015;
